stage;year;date;distance;origin;destination;type;winner;winner_country;origin_country;origin_lat;origin_lon;destination_country;destination_lat;destination_lon
10;1931;10/07/1931;322;Luchon;Perpignan;Stage with mountain(s);Rafaele di Paco;ITA;France;42.7902866;0.5915425;France;42.6874874;2.9006474
11;1931;12/07/1931;164;Perpignan;Montpellier;Plain stage;Rafaele di Paco;ITA;France;42.6874874;2.9006474;France;43.6108535;3.8761323
12;1931;13/07/1931;207;Montpellier;Marseille;Plain stage;Max Bulla;AUT;France;43.6108535;3.8761323;France;43.3025742;5.3690743
13;1931;14/07/1931;181;Marseille;Cannes;Plain stage;Charles Pélissier;FRA;France;43.3025742;5.3690743;France;43.5539499;7.0170217
14;1931;15/07/1931;132;Cannes;Nice;Stage with mountain(s);Eugenio Gestri;ITA;France;43.5539499;7.0170217;France;43.7101728;7.2619532
15;1931;17/07/1931;233;Nice;Gap;Stage with mountain(s);Jef Demuysere;BEL;France;43.7101728;7.2619532;France;44.559638;6.079758
16;1931;18/07/1931;102;Gap;Grenoble;Stage with mountain(s);Charles Pélissier;FRA;France;44.559638;6.079758;France;45.188529;5.724524
17;1931;19/07/1931;230;Grenoble;Aix-les-Bains;Stage with mountain(s);Max Bulla;AUT;France;45.188529;5.724524;France;45.692341;5.908998
18;1931;20/07/1931;204;Aix-les-Bains;Evian;Stage with mountain(s);Jef Demuysere;BEL;France;45.692341;5.908998;France;46.401488;6.590949
19;1931;21/07/1931;282;Evian;Belfort;Stage with mountain(s);Rafaele di Paco;ITA;France;46.401488;6.590949;France;47.639674;6.863849
20;1931;22/07/1931;209;Belfort;Colmar;Stage with mountain(s);André Leducq;FRA;France;47.639674;6.863849;France;48.0803183;7.3546052
21;1931;23/07/1931;192;Colmar;Metz;Plain stage;Rafaele di Paco;ITA;France;48.0803183;7.3546052;France;49.1178601;6.1760223
22;1931;24/07/1931;159;Metz;"	Charleville-Mézières";Plain stage;Raffaele di Paco;ITA;France;49.1178601;6.1760223;France;49.762085;4.726096
23;1931;25/07/1931;271;"	Charleville-Mézières";Malo-les-Bains;Plain stage;Gaston Rebry;BEL;France;49.762085;4.726096;France;51.048679;2.401069
24;1931;26/07/1931;313;Malo-les-Bains;Paris;Plain stage;Charles Pélissier;FRA;France;51.048679;2.401069;France;48.8575475;2.3513765
1;1930;2/07/1930;206;Paris;Caen;Plain stage;Charles Pélissier;FRA;France;48.8575475;2.3513765;France;49.1820662;-0.3708324
2;1930;3/07/1930;203;Caen;Dinan;Plain stage;Learco Guerra;ITA;France;49.1820662;-0.3708324;France;48.454366;-2.047327
3;1930;4/07/1930;206;Dinan;Brest;Plain stage;Charles Pélissier;FRA;France;48.454366;-2.047327;France;48.3899275;-4.4855959
4;1930;5/07/1930;210;Brest;Vannes;Plain stage;Omer Taverne;BEL;France;48.3899275;-4.4855959;France;47.6586166;-2.7599022
5;1930;6/07/1930;202;Vannes;Les Sables-d'Olonne;Plain stage;André Leducq;FRA;France;47.6586166;-2.7599022;France;46.5011991;-1.7781025
6;1930;7/07/1930;285;Les Sables-d'Olonne;Bordeaux;Plain stage;Jean Aerts;BEL;France;46.5011991;-1.7781025;France;44.8416106;-0.5810938
7;1930;8/07/1930;222;Bordeaux;Hendaye;Plain stage;Jules Merviel;FRA;France;44.8416106;-0.5810938;France;43.359399;-1.766148
8;1930;9/07/1930;146;Hendaye;Pau;Plain stage;Alfredo Binda;ITA;France;43.359399;-1.766148;France;43.2951;-0.370797
9;1930;10/07/1930;231;Pau;Luchon;Stage with mountain(s);Alfredo Binda;ITA;France;43.2951;-0.370797;France;42.7902866;0.5915425
10;1930;12/07/1930;322;Luchon;Perpignan;Stage with mountain(s);Charles Pélissier;FRA;France;42.7902866;0.5915425;France;42.6874874;2.9006474
11;1930;14/07/1930;164;Perpignan;Montpellier;Plain stage;Charles Pélissier;FRA;France;42.6874874;2.9006474;France;43.6108535;3.8761323
12;1930;15/07/1930;209;Montpellier;Marseille;Plain stage;Antonin Magne;FRA;France;43.6108535;3.8761323;France;43.3025742;5.3690743
13;1930;16/07/1930;181;Marseille;Cannes;Plain stage;Learco Guerra;ITA;France;43.3025742;5.3690743;France;43.5539499;7.0170217
14;1930;17/07/1930;132;Cannes;Nice;Stage with mountain(s);Louis Peglion;FRA;France;43.5539499;7.0170217;France;43.7101728;7.2619532
15;1930;19/07/1930;333;Nice;Grenoble;Stage with mountain(s);Learco Guerra;ITA;France;43.7101728;7.2619532;France;45.188529;5.724524
16;1930;21/07/1930;331;Grenoble;Evian;Stage with mountain(s);André Leducq;FRA;France;45.188529;5.724524;France;46.401488;6.590949
17;1930;23/07/1930;282;Evian;Belfort;Stage with mountain(s);Frans Bonduel;BEL;France;46.401488;6.590949;France;47.639674;6.863849
18;1930;24/07/1930;223;Belfort;Metz;Plain stage;Charles Pélissier;FRA;France;47.639674;6.863849;France;49.1178601;6.1760223
19;1930;25/07/1930;159;Metz;"	Charleville-Mézières";Plain stage;Charles Pélissier;FRA;France;49.1178601;6.1760223;France;49.762085;4.726096
20;1930;26/07/1930;271;"	Charleville-Mézières";Malo-les-Bains;Plain stage;Charles Pélissier;FRA;France;49.762085;4.726096;France;51.048679;2.401069
21;1930;27/07/1930;300;Malo-les-Bains;Paris;Plain stage;Charles Pélissier;FRA;France;51.048679;2.401069;France;48.8575475;2.3513765
1;1929;30/06/1929;206;Paris;Caen;Plain stage;Aimé Dossche;BEL;France;48.8575475;2.3513765;France;49.1820662;-0.3708324
2;1929;1/07/1929;140;Caen;Cherbourg;Plain stage;André Leducq;FRA;France;49.1820662;-0.3708324;France;49.6338979;-1.622224
3;1929;2/07/1929;199;Cherbourg;Dinan;Plain stage;Omer Taverne;BEL;France;49.6338979;-1.622224;France;48.454366;-2.047327
4;1929;3/07/1929;206;Dinan;Brest;Plain stage;Louis Delannoy;BEL;France;48.454366;-2.047327;France;48.3899275;-4.4855959
5;1929;4/07/1929;208;Brest;Vannes;Plain stage;Gustaaf van Slembrouck;BEL;France;48.3899275;-4.4855959;France;47.6586166;-2.7599022
6;1929;5/07/1929;206;Vannes;Les Sables-d'Olonne;Plain stage;Paul Le Drogo;FRA;France;47.6586166;-2.7599022;France;46.5011991;-1.7781025
7;1929;6/07/1929;285;Les Sables-d'Olonne;Bordeaux;Plain stage;Nicolas Frantz;LUX;France;46.5011991;-1.7781025;France;44.8416106;-0.5810938
8;1929;7/07/1929;182;Bordeaux;Bayonne;Plain stage;Julien Moineau;FRA;France;44.8416106;-0.5810938;France;43.4933798;-1.4757394
9;1929;9/07/1929;363;Bayonne;Luchon;Stage with mountain(s);Salvador Cardona;ESP;France;43.4933798;-1.4757394;France;42.7902866;0.5915425
10;1929;11/07/1929;323;Luchon;Perpignan;Stage with mountain(s);Jef Demuysere;BEL;France;42.7902866;0.5915425;France;42.6874874;2.9006474
11;1929;13/07/1929;366;Perpignan;Marseille;Plain stage;André Leducq;FRA;France;42.6874874;2.9006474;France;43.3025742;5.3690743
12;1929;15/07/1929;191;Marseille;Cannes;Team time trial;Marcel Bidot;FRA;France;43.3025742;5.3690743;France;43.5539499;7.0170217
13;1929;16/07/1929;133;Cannes;Nice;Stage with mountain(s);Benoît Fauré;FRA;France;43.5539499;7.0170217;France;43.7101728;7.2619532
14;1929;18/07/1929;333;Nice;Grenoble;Stage with mountain(s);Gaston Rebry;BEL;France;43.7101728;7.2619532;France;45.188529;5.724524
15;1929;20/07/1929;329;Grenoble;Evian;Stage with mountain(s);Julien Vervaecke;BEL;France;45.188529;5.724524;France;46.401488;6.590949
16;1929;22/07/1929;283;Evian;Belfort;Stage with mountain(s);Charles Pélissier;FRA;France;46.401488;6.590949;France;47.639674;6.863849
17;1929;23/07/1929;145;Belfort;Strasbourg;Plain stage;André Leducq;FRA;France;47.639674;6.863849;France;48.5734053;7.7521113
18;1929;24/07/1929;165;Strasbourg;Metz;Plain stage;André Leducq;FRA;France;48.5734053;7.7521113;France;49.1178601;6.1760223
19;1929;25/07/1929;159;Metz;"	Charleville-Mézières";Team time trial;Bernard van Rysselberghe;BEL;France;49.1178601;6.1760223;France;49.762085;4.726096
20;1929;26/07/1929;270;"	Charleville-Mézières";Malo-les-Bains;Team time trial;Maurice Dewaele;BEL;France;49.762085;4.726096;France;51.048679;2.401069
21;1929;27/07/1929;234;Malo-les-Bains;Dieppe;Plain stage;André Leducq;FRA;France;51.048679;2.401069;France;49.9275109;1.0878759
22;1929;28/07/1929;332;Dieppe;Paris;Plain stage;Nicolas Frantz;LUX;France;49.9275109;1.0878759;France;48.8575475;2.3513765
1;1928;17/06/1928;207;Paris;Caen;Team time trial;Nicolas Frantz;LUX;France;48.8575475;2.3513765;France;49.1820662;-0.3708324
2;1928;18/06/1928;140;Caen;Cherbourg;Team time trial;André Leducq;FRA;France;49.1820662;-0.3708324;France;49.6338979;-1.622224
3;1928;19/06/1928;199;Cherbourg;Dinan;Team time trial;Gaston Rebry;BEL;France;49.6338979;-1.622224;France;48.454366;-2.047327
4;1928;20/06/1928;206;Dinan;Brest;Team time trial;Pé Verhaegen;BEL;France;48.454366;-2.047327;France;48.3899275;-4.4855959
5;1928;21/06/1928;208;Brest;Vannes;Team time trial;Marcel Bidot;FRA;France;48.3899275;-4.4855959;France;47.6586166;-2.7599022
6;1928;22/06/1928;204;Vannes;Les Sables-d'Olonne;Team time trial;Nicolas Frantz;LUX;France;47.6586166;-2.7599022;France;46.5011991;-1.7781025
7;1928;23/06/1928;285;Les Sables-d'Olonne;Bordeaux;Team time trial;Victor Fontan;FRA;France;46.5011991;-1.7781025;France;44.8416106;-0.5810938
8;1928;24/06/1928;225;Bordeaux;Hendaye;Team time trial;Maurice Dewaele;BEL;France;44.8416106;-0.5810938;France;43.359399;-1.766148
9;1928;26/06/1928;387;Hendaye;Luchon;Stage with mountain(s);Victor Fontan;FRA;France;43.359399;-1.766148;France;42.7902866;0.5915425
10;1928;28/06/1928;323;Luchon;Perpignan;Stage with mountain(s);André Leducq;FRA;France;42.7902866;0.5915425;France;42.6874874;2.9006474
11;1928;30/06/1928;363;Perpignan;Marseille;Plain stage;André Leducq;FRA;France;42.6874874;2.9006474;France;43.3025742;5.3690743
12;1928;2/07/1928;330;Marseille;Nice;Stage with mountain(s);Nicolas Frantz;LUX;France;43.3025742;5.3690743;France;43.7101728;7.2619532
13;1928;4/07/1928;333;Nice;Grenoble;Stage with mountain(s);Antonin Magne;FRA;France;43.7101728;7.2619532;France;45.188529;5.724524
14;1928;6/07/1928;329;Grenoble;Evian;Stage with mountain(s);Julien Moineau;FRA;France;45.188529;5.724524;France;46.401488;6.590949
15;1928;8/07/1928;213;Evian;Pontarlier;Team time trial;Pierre Magne;FRA;France;46.401488;6.590949;France;46.9041039;6.354242
16;1928;9/07/1928;119;Pontarlier;Belfort;Team time trial;André Leducq;FRA;France;46.9041039;6.354242;France;47.639674;6.863849
17;1928;10/07/1928;145;Belfort;Strasbourg;Team time trial;Joseph Mauclair;FRA;France;47.639674;6.863849;France;48.5734053;7.7521113
18;1928;11/07/1928;165;Strasbourg;Metz;Team time trial;Nicolas Frantz;LUX;France;48.5734053;7.7521113;France;49.1178601;6.1760223
19;1928;12/07/1928;159;Metz;"	Charleville-Mézières";Team time trial;Marcel Huot;FRA;France;49.1178601;6.1760223;France;49.762085;4.726096
20;1928;13/07/1928;271;"	Charleville-Mézières";Malo-les-Bains;Team time trial;Maurice Dewaele;BEL;France;49.762085;4.726096;France;51.048679;2.401069
21;1928;14/07/1928;234;Malo-les-Bains;Dieppe;Team time trial;Antonin Magne;FRA;France;51.048679;2.401069;France;49.9275109;1.0878759
22;1928;15/07/1928;331;Dieppe;Paris;Plain stage;Nicolas Frantz;LUX;France;49.9275109;1.0878759;France;48.8575475;2.3513765
1;1927;19/06/1927;180;Paris;Dieppe;Team time trial;Francis Pélissier;FRA;France;48.8575475;2.3513765;France;49.9275109;1.0878759
2;1927;20/06/1927;103;Dieppe;Le Havre;Team time trial;Maurice Dewaele;BEL;France;49.9275109;1.0878759;France;49.4953112;0.1011193
3;1927;21/06/1927;225;Le Havre;Caen;Team time trial;Hector Martin;BEL;France;49.4953112;0.1011193;France;49.1820662;-0.3708324
4;1927;22/06/1927;140;Caen;Cherbourg;Team time trial;Camille van de Casteele;BEL;France;49.1820662;-0.3708324;France;49.6338979;-1.622224
5;1927;23/06/1927;199;Cherbourg;Dinan;Team time trial;Ferdinand Le Drogo;FRA;France;49.6338979;-1.622224;France;48.454366;-2.047327
6;1927;24/06/1927;206;Dinan;Brest;Team time trial;André Leducq;FRA;France;48.454366;-2.047327;France;48.3899275;-4.4855959
7;1927;25/06/1927;207;Brest;Vannes;Team time trial;Gustaaf van Slembrouck;BEL;France;48.3899275;-4.4855959;France;47.6586166;-2.7599022
8;1927;26/06/1927;204;Vannes;Les Sables-d'Olonne;Team time trial;Raymond Decorte;BEL;France;47.6586166;-2.7599022;France;46.5011991;-1.7781025
9;1927;27/06/1927;285;Les Sables-d'Olonne;Bordeaux;Team time trial;Adelin Benoit;BEL;France;46.5011991;-1.7781025;France;44.8416106;-0.5810938
10;1927;28/06/1927;189;Bordeaux;Bayonne;Plain stage;Pé Verhaegen;BEL;France;44.8416106;-0.5810938;France;43.4933798;-1.4757394
11;1927;30/06/1927;326;Bayonne;Luchon;Stage with mountain(s);Nicolas Frantz;LUX;France;43.4933798;-1.4757394;France;42.7902866;0.5915425
12;1927;2/07/1927;323;Luchon;Perpignan;Stage with mountain(s);Gustaaf van Slembrouck;BEL;France;42.7902866;0.5915425;France;42.6874874;2.9006474
13;1927;4/07/1927;360;Perpignan;Marseille;Plain stage;Maurice Dewaele;BEL;France;42.6874874;2.9006474;France;43.3025742;5.3690743
14;1927;5/07/1927;120;Marseille;Toulon;Team time trial;Antonin Magne;FRA;France;43.3025742;5.3690743;France;43.1256814;5.9284944
15;1927;6/07/1927;220;Toulon;Nice;Stage with mountain(s);Nicolas Frantz;LUX;France;43.1256814;5.9284944;France;43.7101728;7.2619532
16;1927;8/07/1927;275;Nice;Briançon;Stage with mountain(s);Julien Vervaecke;BEL;France;43.7101728;7.2619532;France;44.899416;6.643179
17;1927;9/07/1927;283;Briançon;Evian;Stage with mountain(s);Pé Verhaegen;BEL;France;44.899416;6.643179;France;46.401488;6.590949
18;1927;11/07/1927;213;Evian;Pontarlier;Team time trial;Adelin Benoit;BEL;France;46.401488;6.590949;France;46.9041039;6.354242
19;1927;12/07/1927;119;Pontarlier;Belfort;Team time trial;Maurice Geldhof;BEL;France;46.9041039;6.354242;France;47.639674;6.863849
20;1927;13/07/1927;145;Belfort;Strasbourg;Team time trial;Raymond Decorte;BEL;France;47.639674;6.863849;France;48.5734053;7.7521113
21;1927;14/07/1927;165;Strasbourg;Metz;Team time trial;Nicolas Frantz;LUX;France;48.5734053;7.7521113;France;49.1178601;6.1760223
22;1927;15/07/1927;159;Metz;"	Charleville-Mézières";Team time trial;Hector Martin;BEL;France;49.1178601;6.1760223;France;49.762085;4.726096
23;1927;16/07/1927;270;"	Charleville-Mézières";Dunkerque;Team time trial;André Leducq;FRA;France;49.762085;4.726096;France;51.0343684;2.3767763
24;1927;17/07/1927;344;Dunkerque;Paris;Plain stage;André Leducq;FRA;France;51.0343684;2.3767763;France;48.8575475;2.3513765
1;1926;20/06/1926;373;Evian;Mülhausen;Plain stage;Jules Buysse;BEL;France;46.401488;6.590949;France;47.750839;7.335888
2;1926;22/06/1926;334;Mülhausen;Metz;Plain stage;Aimé Dossche;BEL;France;47.750839;7.335888;France;49.1178601;6.1760223
3;1926;24/06/1926;433;Metz;Dunkerque;Plain stage;Gustaaf van Slembrouck;BEL;France;49.1178601;6.1760223;France;51.0343684;2.3767763
4;1926;26/06/1926;361;Dunkerque;Le Havre;Plain stage;Félix Sellier;BEL;France;51.0343684;2.3767763;France;49.4953112;0.1011193
5;1926;28/06/1926;357;Le Havre;Cherbourg;Plain stage;Adelin Benoit;BEL;France;49.4953112;0.1011193;France;49.6338979;-1.622224
6;1926;30/06/1926;405;Cherbourg;Brest;Plain stage;Joseph van Dam;BEL;France;49.6338979;-1.622224;France;48.3899275;-4.4855959
7;1926;2/07/1926;412;Brest;Les Sables-d'Olonne;Plain stage;Nicolas Frantz;LUX;France;48.3899275;-4.4855959;France;46.5011991;-1.7781025
8;1926;3/07/1926;285;Les Sables-d'Olonne;Bordeaux;Plain stage;Joseph van Dam;BEL;France;46.5011991;-1.7781025;France;44.8416106;-0.5810938
9;1926;4/07/1926;189;Bordeaux;Bayonne;Plain stage;Nicolas Frantz;LUX;France;44.8416106;-0.5810938;France;43.4933798;-1.4757394
10;1926;6/07/1926;326;Bayonne;Luchon;Stage with mountain(s);Lucien Buysse;BEL;France;43.4933798;-1.4757394;France;42.7902866;0.5915425
11;1926;8/07/1926;323;Luchon;Perpignan;Stage with mountain(s);Lucien Buysse;BEL;France;42.7902866;0.5915425;France;42.6874874;2.9006474
12;1926;10/07/1926;427;Perpignan;Toulon;Plain stage;Nicolas Frantz;LUX;France;42.6874874;2.9006474;France;43.1256814;5.9284944
13;1926;12/07/1926;280;Toulon;Nice;Plain stage;Nicolas Frantz;LUX;France;43.1256814;5.9284944;France;43.7101728;7.2619532
14;1926;14/07/1926;275;Nice;Briançon;Stage with mountain(s);Bartolomeo Aimo;ITA;France;43.7101728;7.2619532;France;44.899416;6.643179
15;1926;16/07/1926;303;Briançon;Evian;Stage with mountain(s);Joseph van Dam;BEL;France;44.899416;6.643179;France;46.401488;6.590949
16;1926;17/07/1926;321;Evian;Dijon;Plain stage;Camille van de Casteele;BEL;France;46.401488;6.590949;France;47.3301336;5.0480484
17;1926;18/07/1926;341;Dijon;Paris;Plain stage;Aimé Dossche;BEL;France;47.3301336;5.0480484;France;48.8575475;2.3513765
1;1925;21/06/1925;340;Paris;Le Havre;Plain stage;Ottavio Bottecchia;ITA;France;48.8575475;2.3513765;France;49.4953112;0.1011193
2;1925;23/06/1925;371;Le Havre;Cherbourg;Plain stage;Romain Bellenger;FRA;France;49.4953112;0.1011193;France;49.6338979;-1.622224
3;1925;25/06/1925;405;Cherbourg;Brest;Plain stage;Louis Mottiat;BEL;France;49.6338979;-1.622224;France;48.3899275;-4.4855959
4;1925;26/06/1925;208;Brest;Vannes;Plain stage;Nicolas Frantz;LUX;France;48.3899275;-4.4855959;France;47.6586166;-2.7599022
5;1925;27/06/1925;204;Vannes;Les Sables-d'Olonne;Plain stage;Nicolas Frantz;LUX;France;47.6586166;-2.7599022;France;46.5011991;-1.7781025
6;1925;28/06/1925;293;Les Sables-d'Olonne;Bordeaux;Plain stage;Ottavio Bottecchia;ITA;France;46.5011991;-1.7781025;France;44.8416106;-0.5810938
7;1925;29/06/1925;189;Bordeaux;Bayonne;Plain stage;Ottavio Bottecchia;ITA;France;44.8416106;-0.5810938;France;43.4933798;-1.4757394
8;1925;1/07/1925;326;Bayonne;Luchon;Stage with mountain(s);Adelin Benoît;BEL;France;43.4933798;-1.4757394;France;42.7902866;0.5915425
9;1925;3/07/1925;323;Luchon;Perpignan;Stage with mountain(s);Nicolas Frantz;LUX;France;42.7902866;0.5915425;France;42.6874874;2.9006474
10;1925;4/07/1925;215;Perpignan;Nîmes;Plain stage;Theophile Beeckman;BEL;France;42.6874874;2.9006474;France;43.8338727;4.3599997
11;1925;5/07/1925;215;Nîmes;Toulon;Plain stage;Lucien Buysse;BEL;France;43.8338727;4.3599997;France;43.1256814;5.9284944
12;1925;7/07/1925;280;Toulon;Nice;Stage with mountain(s);Lucien Buysse;BEL;France;43.1256814;5.9284944;France;43.7101728;7.2619532
13;1925;9/07/1925;275;Nice;Briançon;Stage with mountain(s);Bartolomeo Aimo;ITA;France;43.7101728;7.2619532;France;44.899416;6.643179
14;1925;11/07/1925;303;Briançon;Evian;Stage with mountain(s);Hector Martin;BEL;France;44.899416;6.643179;France;46.401488;6.590949
15;1925;13/07/1925;373;Evian;Mulhouse;Stage with mountain(s);Nicolas Frantz;LUX;France;46.401488;6.590949;France;47.750839;7.335888
16;1925;15/07/1925;334;Mulhouse;Metz;Plain stage;Hector Martin;BEL;France;47.750839;7.335888;France;49.1178601;6.1760223
17;1925;17/07/1925;433;Metz;Dunkerque;Plain stage;Hector Martin;BEL;France;49.1178601;6.1760223;France;51.0343684;2.3767763
18;1925;19/07/1925;343;Dunkerque;Paris;Plain stage;Ottavio Bottecchia;ITA;France;51.0343684;2.3767763;France;48.8575475;2.3513765
1;1924;22/06/1924;381;Paris;Le Havre;Plain stage;Ottavio Bottecchia;ITA;France;48.8575475;2.3513765;France;49.4953112;0.1011193
2;1924;24/06/1924;371;Le Havre;Cherbourg;Plain stage;Romain Bellenger;FRA;France;49.4953112;0.1011193;France;49.6338979;-1.622224
3;1924;26/06/1924;405;Cherbourg;Brest;Plain stage;Philippe Thys  Théophile Beeckman;"c(""BEL"", ""BEL"")";France;49.6338979;-1.622224;France;48.3899275;-4.4855959
4;1924;28/06/1924;412;Brest;Les Sables-d'Olonne;Plain stage;Félix Goethals;FRA;France;48.3899275;-4.4855959;France;46.5011991;-1.7781025
5;1924;30/06/1924;482;Les Sables-d'Olonne;Bayonne;Plain stage;Omer Huyse;BEL;France;46.5011991;-1.7781025;France;43.4933798;-1.4757394
6;1924;2/07/1924;326;Bayonne;Luchon;Stage with mountain(s);Ottavio Bottecchia;ITA;France;43.4933798;-1.4757394;France;42.7902866;0.5915425
7;1924;4/07/1924;323;Luchon;Perpignan;Stage with mountain(s);Ottavio Bottecchia;ITA;France;42.7902866;0.5915425;France;42.6874874;2.9006474
8;1924;6/07/1924;427;Perpignan;Toulon;Plain stage;Louis Mottiat;BEL;France;42.6874874;2.9006474;France;43.1256814;5.9284944
9;1924;8/07/1924;280;Toulon;Nice;Stage with mountain(s);Philippe Thys;BEL;France;43.1256814;5.9284944;France;43.7101728;7.2619532
10;1924;10/07/1924;275;Nice;Briançon;Stage with mountain(s);Giovanni Brunero;ITA;France;43.7101728;7.2619532;France;44.899416;6.643179
11;1924;12/07/1924;307;Briançon;Gex;Stage with mountain(s);Nicolas Frantz;LUX;France;44.899416;6.643179;France;46.3317164;6.0587592
12;1924;14/07/1924;360;Gex;Strasbourg;Stage with mountain(s);Nicolas Frantz;LUX;France;46.3317164;6.0587592;France;48.5734053;7.7521113
